id_cliente,idade,renda,valor_divida,dias_atraso,numero_contatos,canal_contato,regiao,acordo_ofertado,pagamento_realizado
4253,66,17222,35178,23,12,Email,Sudeste,1,1
4254,55,16710,22766,172,4,Email,Norte,1,1
4255,22,18242,11250,318,11,Telefone,Centro-Oeste,0,1
4256,25,5277,30083,193,5,WhatsApp,Sul,0,0
4257,51,7406,8576,681,7,Telefone,Norte,1,0
4258,65,3221,18506,118,3,Email,Nordeste,1,0
4259,69,19233,15551,6,13,WhatsApp,Centro-Oeste,1,1
4260,73,5396,4814,483,4,Telefone,Centro-Oeste,0,0
4261,29,8441,29170,132,3,WhatsApp,Norte,1,1
4262,55,14964,35721,93,6,Telefone,Sudeste,0,0
4263,18,6746,2515,522,9,WhatsApp,Centro-Oeste,1,1
4264,48,9884,10736,563,5,Telefone,Sudeste,0,0
4265,21,16869,36068,294,13,Telefone,Centro-Oeste,0,0
4266,66,17975,42291,641,3,Email,Centro-Oeste,1,0
4267,62,15144,45152,392,5,Telefone,Centro-Oeste,0,1
4268,67,12608,26867,249,12,Email,Nordeste,1,1
4269,22,9628,16852,614,3,WhatsApp,Sudeste,0,0
4270,47,18959,46150,595,11,WhatsApp,Nordeste,0,0
4271,73,9668,10846,703,7,WhatsApp,Sudeste,1,0
4272,41,8361,25656,417,10,WhatsApp,Nordeste,0,0
4273,20,10490,14535,143,14,WhatsApp,Nordeste,0,0
4274,28,15250,16608,237,14,Telefone,Nordeste,0,1
4275,62,18488,3353,287,2,Telefone,Norte,1,1
4276,21,4479,19120,277,7,Telefone,Nordeste,1,0
4277,43,8565,4676,387,12,WhatsApp,Centro-Oeste,1,0
4278,44,6416,35423,382,1,WhatsApp,Sul,1,0
4279,63,2097,26420,450,5,Telefone,Nordeste,1,0
4280,71,7122,7329,291,7,WhatsApp,Sul,1,0
4281,60,19761,35154,169,0,WhatsApp,Sul,1,1
4282,44,13664,39739,443,5,WhatsApp,Centro-Oeste,1,0
4283,59,3199,25630,656,8,WhatsApp,Sul,1,0
4284,68,18600,45857,184,14,WhatsApp,Sul,1,1
4285,67,14929,8891,45,12,WhatsApp,Sul,1,1
4286,23,15296,19824,268,9,WhatsApp,Sudeste,0,1
4287,32,5586,46618,476,9,Telefone,Nordeste,1,0
4288,70,2165,41167,253,1,WhatsApp,Nordeste,1,0
4289,47,16105,806,396,10,WhatsApp,Sul,1,1
4290,59,18963,36343,289,12,Email,Centro-Oeste,1,1
4291,54,9919,31043,212,0,Telefone,Sudeste,1,1
4292,54,16684,7744,689,1,WhatsApp,Centro-Oeste,0,0
4293,59,2569,7111,21,4,Email,Centro-Oeste,1,1
4294,54,6763,23206,316,5,WhatsApp,Sul,1,1
4295,52,17609,19576,564,0,WhatsApp,Norte,1,1
4296,40,9451,47402,438,6,Email,Sul,1,0
4297,23,14419,33543,423,10,Email,Norte,0,0
4298,21,2863,5771,233,3,WhatsApp,Sudeste,0,0
4299,35,6008,7831,123,8,Telefone,Norte,0,0
4300,26,3255,12053,612,14,Telefone,Sul,0,0
4301,66,2019,31840,214,14,WhatsApp,Sul,1,0
4302,46,13236,12073,647,14,WhatsApp,Centro-Oeste,0,0
4303,30,12014,21909,600,5,WhatsApp,Sul,0,0
4304,64,16188,20934,40,8,Email,Sul,1,1
4305,69,8733,24964,332,0,WhatsApp,Nordeste,1,1
4306,34,2602,43340,648,3,Telefone,Nordeste,0,0
4307,62,2097,49285,182,1,WhatsApp,Centro-Oeste,1,0
4308,49,15447,21162,265,5,WhatsApp,Norte,0,0
4309,65,13741,18728,694,14,Telefone,Norte,1,1
4310,39,7281,49723,533,3,Telefone,Nordeste,1,0
4311,21,12297,7886,432,8,WhatsApp,Sudeste,1,0
4312,22,7756,7362,196,13,WhatsApp,Nordeste,0,1
4313,54,11880,40608,509,2,Telefone,Sudeste,0,0
4314,58,10280,26752,447,0,WhatsApp,Norte,1,1
4315,66,8054,9987,528,10,WhatsApp,Nordeste,0,0
4316,30,14164,48329,202,12,Telefone,Sul,1,1
4317,51,11099,40903,605,10,Telefone,Sudeste,0,0
4318,62,17011,15104,133,0,WhatsApp,Sudeste,1,1
4319,39,6346,17927,139,11,Telefone,Sudeste,1,1
4320,70,8105,27701,669,8,Email,Norte,1,0
4321,40,11751,3542,493,8,WhatsApp,Centro-Oeste,1,1
4322,68,17543,10886,70,4,Telefone,Sul,0,0
4323,20,14264,12192,15,14,WhatsApp,Nordeste,1,1
4324,59,4486,15725,212,1,WhatsApp,Sudeste,1,0
4325,51,1900,17193,60,8,WhatsApp,Norte,1,0
4326,49,11916,7161,252,12,WhatsApp,Sudeste,1,1
4327,62,4912,43521,446,11,Email,Nordeste,1,0
4328,68,17940,18761,2,12,WhatsApp,Sul,1,1
4329,66,3375,27878,336,7,Telefone,Sudeste,1,0
4330,38,5798,21719,19,12,WhatsApp,Norte,1,1
4331,63,5268,12437,561,10,WhatsApp,Norte,1,0
4332,61,7252,1294,78,9,Telefone,Centro-Oeste,1,1
4333,38,13989,47866,472,9,Telefone,Norte,1,1
4334,61,2853,7286,28,5,Email,Centro-Oeste,1,1
4335,28,8097,37282,560,6,Email,Sul,1,0
4336,56,16191,40660,608,11,WhatsApp,Nordeste,0,0
4337,21,5811,45813,165,5,Telefone,Centro-Oeste,0,0
4338,68,16807,38621,458,14,WhatsApp,Sudeste,0,0
4339,18,12294,36675,176,14,Telefone,Sudeste,1,1
4340,45,4434,27532,585,4,Email,Nordeste,1,0
4341,41,17906,26927,29,3,WhatsApp,Norte,1,1
4342,52,11894,17858,669,6,WhatsApp,Sudeste,1,0
4343,30,19093,30290,279,3,Telefone,Centro-Oeste,1,1
4344,64,10440,21121,283,9,Telefone,Nordeste,0,0
4345,51,18688,49321,479,9,WhatsApp,Sudeste,1,1
4346,28,9825,28865,519,9,Email,Norte,0,0
4347,53,12129,13689,305,8,Telefone,Norte,1,1
4348,68,6641,11713,694,4,WhatsApp,Sudeste,1,0
4349,34,5171,7748,109,7,WhatsApp,Nordeste,1,1
4350,52,8792,4869,324,11,Telefone,Sul,1,1
4351,35,16938,8550,206,12,WhatsApp,Sudeste,0,1
4352,57,13731,29105,234,14,WhatsApp,Norte,0,0
4353,39,19982,38683,458,11,Telefone,Sul,0,1
4354,74,16011,15898,187,11,Telefone,Nordeste,1,1
4355,41,12609,41383,482,5,Telefone,Norte,1,0
4356,36,9944,33555,407,3,WhatsApp,Nordeste,1,1
4357,54,17105,3695,509,11,Telefone,Sudeste,1,1
4358,56,14526,25951,520,2,Email,Nordeste,1,1
4359,38,10821,7950,53,10,WhatsApp,Norte,1,1
4360,25,6935,3425,398,5,Telefone,Sudeste,0,0
4361,45,9993,15015,199,0,Email,Norte,1,1
4362,22,8191,5810,391,1,Telefone,Norte,1,1
4363,34,4263,32317,649,6,Telefone,Sul,1,0
4364,54,4741,27908,498,14,WhatsApp,Centro-Oeste,1,1
4365,53,4557,45028,172,3,Telefone,Nordeste,1,1
4366,71,18434,48164,86,4,Telefone,Nordeste,1,1
4367,36,7074,19780,558,14,Telefone,Sul,1,0
4368,44,6911,17605,186,10,Email,Nordeste,1,1
4369,70,3087,19047,156,9,WhatsApp,Sul,1,0
4370,51,11514,11274,493,0,WhatsApp,Nordeste,1,1
4371,28,7420,15957,521,1,WhatsApp,Nordeste,0,0
4372,71,13188,42811,627,3,Telefone,Norte,1,1
4373,62,5909,4480,666,7,WhatsApp,Sul,0,0
4374,64,7283,21386,130,9,Telefone,Nordeste,1,1
4375,29,2212,12076,81,3,WhatsApp,Centro-Oeste,0,0
4376,71,6906,32391,384,13,WhatsApp,Sul,0,0
4377,38,13541,36681,659,2,WhatsApp,Sul,0,0
4378,71,3933,33762,295,2,Email,Sul,1,0
4379,28,4801,1447,269,11,Telefone,Norte,1,1
4380,56,18154,522,645,4,Email,Sul,0,0
4381,45,13086,1628,562,2,Telefone,Norte,1,1
4382,22,18963,14486,535,7,WhatsApp,Centro-Oeste,1,0
4383,34,6822,32822,378,4,WhatsApp,Sudeste,1,0
4384,73,15432,49429,376,11,Email,Norte,1,1
4385,37,6757,16660,88,13,Telefone,Nordeste,1,1
4386,58,15233,10308,624,11,WhatsApp,Sul,1,1
4387,63,14868,30112,111,13,Telefone,Sudeste,1,1
4388,29,11277,22225,584,6,WhatsApp,Norte,1,0
4389,23,12749,7498,154,10,WhatsApp,Nordeste,1,1
4390,34,14381,40450,463,7,WhatsApp,Sudeste,0,1
4391,68,11087,23918,569,4,Email,Centro-Oeste,0,0
4392,36,10291,18540,156,7,WhatsApp,Norte,1,1
4393,43,10205,21057,625,11,WhatsApp,Norte,0,0
4394,65,10758,22325,318,14,WhatsApp,Centro-Oeste,1,1
4395,61,9333,9498,559,2,WhatsApp,Norte,0,0
4396,61,15745,36580,238,14,Telefone,Sul,1,1
4397,69,17254,46597,334,13,WhatsApp,Norte,1,1
4398,49,10780,16302,106,11,WhatsApp,Sul,0,0
4399,23,14077,11667,482,6,Email,Norte,0,0
4400,72,4014,35592,699,7,WhatsApp,Nordeste,0,0
4401,53,5469,42907,671,6,WhatsApp,Nordeste,1,0
4402,55,6066,13838,710,13,WhatsApp,Sudeste,1,0
4403,28,3696,11253,382,1,Telefone,Nordeste,1,0
4404,50,18673,6484,689,7,Email,Centro-Oeste,0,0
4405,41,12845,19395,261,5,WhatsApp,Sudeste,1,1
4406,40,2809,48410,293,9,Email,Nordeste,0,0
4407,32,2364,44331,335,2,Telefone,Sul,1,0
4408,44,13555,862,655,3,Telefone,Norte,0,0
4409,28,6889,3954,709,6,WhatsApp,Nordeste,1,0
4410,74,13216,21504,476,2,WhatsApp,Sul,0,0
4411,68,13478,36523,225,0,Telefone,Sudeste,0,0
4412,67,4503,18101,555,5,Email,Norte,0,0
4413,34,15674,5849,454,2,Telefone,Nordeste,1,1
4414,68,15272,40463,663,10,WhatsApp,Sudeste,1,0
4415,70,19115,10547,296,14,WhatsApp,Nordeste,1,1
4416,31,9459,8250,575,9,Telefone,Sudeste,0,0
4417,44,13480,29893,642,5,Telefone,Nordeste,0,0
4418,35,8081,22963,463,9,WhatsApp,Sul,0,0
4419,45,18305,9899,214,11,WhatsApp,Centro-Oeste,0,0
4420,68,11465,14186,585,2,WhatsApp,Sul,0,1
4421,64,13260,41303,616,5,Telefone,Norte,0,0
4422,64,16422,34775,158,10,Telefone,Nordeste,1,1
4423,21,2446,23287,272,3,Email,Centro-Oeste,1,0
4424,24,19718,15276,238,12,Telefone,Centro-Oeste,1,1
4425,62,3064,30027,303,3,WhatsApp,Norte,0,0
4426,52,8832,39851,670,9,Telefone,Norte,1,1
4427,65,6444,37195,621,9,Email,Centro-Oeste,1,0
4428,26,17557,16297,521,10,Email,Norte,0,1
4429,25,15377,37499,321,1,Email,Norte,1,0
4430,69,11639,5802,59,13,WhatsApp,Nordeste,1,1
4431,62,2808,38559,358,3,Telefone,Sul,1,0
4432,34,18270,1408,704,10,Email,Sudeste,1,0
4433,34,4758,15623,648,11,Telefone,Centro-Oeste,1,0
4434,66,6311,13377,251,3,WhatsApp,Sudeste,1,1
4435,50,8197,14739,436,10,Email,Centro-Oeste,0,0
4436,49,17275,21935,146,6,WhatsApp,Centro-Oeste,1,1
4437,25,12539,27813,352,4,WhatsApp,Sul,1,1
4438,36,2939,35854,570,7,WhatsApp,Centro-Oeste,1,0
4439,55,13134,42603,689,6,Telefone,Centro-Oeste,0,0
4440,20,1555,48908,245,9,WhatsApp,Sul,0,0
4441,22,1605,18215,560,8,WhatsApp,Norte,1,0
4442,30,4701,23735,301,7,Telefone,Sudeste,1,1
4443,64,16684,26629,438,14,Telefone,Centro-Oeste,0,0
4444,63,2169,11034,100,8,Telefone,Sul,1,0
4445,48,14163,35074,480,0,WhatsApp,Centro-Oeste,0,0
4446,72,2466,43560,415,9,Telefone,Sul,1,0
4447,33,18191,17689,165,12,WhatsApp,Sudeste,1,1
4448,67,13156,21031,638,11,WhatsApp,Nordeste,0,0
4449,49,17393,11467,302,2,WhatsApp,Norte,1,1
4450,39,14589,16955,121,4,Email,Nordeste,0,1
4451,46,17993,527,88,8,WhatsApp,Sul,1,1
4452,39,5132,9160,217,7,WhatsApp,Centro-Oeste,0,0
4453,60,7184,25839,573,13,WhatsApp,Norte,1,0
4454,20,14766,40323,179,9,WhatsApp,Sudeste,0,0
4455,71,19799,10116,702,6,Email,Norte,1,1
4456,27,18440,10940,163,1,Email,Centro-Oeste,1,1
4457,59,1604,37100,593,14,WhatsApp,Nordeste,0,0
4458,38,3547,49238,170,10,WhatsApp,Sul,0,0
4459,33,18029,13607,301,5,WhatsApp,Nordeste,0,1
4460,29,18757,29146,374,3,Telefone,Norte,0,0
4461,19,18182,47045,708,4,WhatsApp,Centro-Oeste,1,1
4462,58,10337,26751,203,13,WhatsApp,Sul,1,1
4463,41,16907,16454,47,4,Telefone,Centro-Oeste,0,1
4464,52,7882,17443,463,12,WhatsApp,Centro-Oeste,1,1
4465,73,2283,41225,670,3,WhatsApp,Norte,1,0
4466,47,1870,45934,408,3,WhatsApp,Nordeste,1,0
4467,74,17408,20715,194,14,WhatsApp,Centro-Oeste,0,0
4468,47,1986,10610,427,3,Telefone,Centro-Oeste,0,0
4469,64,16000,40612,317,10,Email,Centro-Oeste,1,1
4470,52,4696,22055,479,1,WhatsApp,Sul,0,0
4471,36,11052,16962,421,0,WhatsApp,Centro-Oeste,0,1
4472,67,3761,14196,269,11,Email,Centro-Oeste,0,0
4473,25,12313,1531,481,1,Email,Norte,0,0
4474,43,10648,24265,711,6,WhatsApp,Centro-Oeste,1,1
4475,66,10072,48358,263,11,Telefone,Centro-Oeste,1,1
4476,57,16508,16316,426,0,WhatsApp,Norte,0,0
4477,24,14585,18368,166,5,Telefone,Sul,1,1
4478,47,18122,10937,692,3,Email,Nordeste,1,1
4479,24,8343,15953,428,1,Telefone,Norte,1,0
4480,20,2605,22722,704,14,WhatsApp,Sul,1,0
4481,18,19270,14758,397,14,WhatsApp,Nordeste,1,1
4482,53,11941,34818,216,2,Telefone,Centro-Oeste,1,1
4483,42,11219,13477,107,6,Telefone,Norte,1,1
4484,54,19551,37950,98,5,Telefone,Centro-Oeste,0,1
4485,18,4191,47707,482,14,WhatsApp,Norte,1,0
4486,32,13364,18713,499,14,Telefone,Nordeste,1,1
4487,54,3496,37019,230,5,Telefone,Sul,1,0
4488,30,2925,46182,257,7,WhatsApp,Norte,0,0
4489,57,17878,10723,43,7,WhatsApp,Sul,0,1
4490,25,8349,48666,242,5,WhatsApp,Centro-Oeste,0,0
4491,22,4747,39869,554,0,Telefone,Centro-Oeste,1,0
4492,26,2990,21343,95,9,Telefone,Nordeste,1,0
4493,18,19108,4356,188,12,Email,Nordeste,0,1
4494,53,15810,13161,385,6,WhatsApp,Sudeste,1,0
4495,52,18716,16091,400,7,Email,Sudeste,0,1
4496,19,16901,6682,506,4,Telefone,Nordeste,1,1
4497,57,14384,8470,167,12,WhatsApp,Centro-Oeste,1,1
4498,40,6295,48422,125,10,WhatsApp,Sul,0,1
4499,26,3146,35362,673,3,WhatsApp,Nordeste,0,0
4500,51,17642,31255,87,6,Email,Sul,0,1
4501,63,15806,45363,489,11,WhatsApp,Sudeste,1,1
4502,31,18324,19916,226,11,WhatsApp,Sul,1,1
4503,21,7456,14172,657,10,WhatsApp,Nordeste,1,0
4504,47,15428,18432,345,12,Email,Centro-Oeste,0,1
4505,48,11221,47496,518,5,WhatsApp,Nordeste,1,0
4506,55,12657,9059,31,11,WhatsApp,Norte,0,0
4507,28,3867,564,709,5,WhatsApp,Norte,0,0
4508,52,8196,3799,296,13,WhatsApp,Norte,0,0
4509,25,6690,5349,414,2,WhatsApp,Centro-Oeste,1,1
4510,20,6163,6139,135,10,Telefone,Nordeste,0,0
4511,31,8562,11555,525,9,Email,Norte,1,0
4512,30,5831,22558,4,14,Email,Nordeste,0,0
4513,62,13380,29927,178,3,Telefone,Sudeste,1,1
4514,49,17746,17480,259,4,WhatsApp,Norte,1,1
4515,51,4762,11366,652,8,Telefone,Norte,0,0
4516,62,14820,4389,65,7,WhatsApp,Centro-Oeste,0,0
4517,36,19991,48726,363,2,WhatsApp,Nordeste,1,1
4518,55,8536,31835,717,5,Email,Centro-Oeste,0,0
4519,33,6177,26662,17,9,Email,Centro-Oeste,0,1
4520,19,9472,24413,200,0,Telefone,Nordeste,1,1
4521,57,16829,25187,544,2,Email,Sudeste,0,0
4522,34,5764,33720,212,9,Email,Nordeste,1,0
4523,72,4633,11495,435,13,Telefone,Sudeste,0,0
4524,51,13112,3131,273,11,Telefone,Centro-Oeste,0,0
4525,59,19349,35454,290,6,Telefone,Sudeste,1,1
4526,33,15658,6467,483,6,WhatsApp,Sudeste,0,1
4527,55,11235,23258,234,1,WhatsApp,Sudeste,0,1
4528,19,3189,22242,408,2,Telefone,Norte,1,0
4529,19,11263,37616,694,14,WhatsApp,Norte,0,0
4530,43,9227,27080,146,6,WhatsApp,Centro-Oeste,1,1
4531,30,9264,34727,562,11,WhatsApp,Nordeste,1,0
4532,73,14503,2442,430,5,WhatsApp,Sudeste,1,1
4533,64,2318,48164,432,12,Email,Norte,0,0
4534,48,15939,28569,615,6,Telefone,Nordeste,1,1
4535,51,16577,22306,545,9,Telefone,Sudeste,0,0
4536,56,6021,14907,497,8,Email,Nordeste,0,0
4537,20,2624,48890,89,7,Email,Sul,1,0
4538,25,7160,15057,411,5,Telefone,Sudeste,0,0
4539,40,7141,16945,241,11,Email,Nordeste,0,0
4540,31,19013,18378,223,13,WhatsApp,Sudeste,0,1
4541,73,3202,18064,665,3,WhatsApp,Sudeste,1,0
4542,72,19885,13593,468,13,WhatsApp,Sul,0,1
4543,44,12639,36056,569,12,Telefone,Nordeste,0,0
4544,71,17202,26951,322,9,Telefone,Centro-Oeste,1,1
4545,46,8023,43668,375,8,Telefone,Norte,1,1
4546,56,13897,24586,112,6,Telefone,Sudeste,1,0
4547,70,9611,16989,527,4,WhatsApp,Sudeste,1,1
4548,56,3901,28504,412,1,WhatsApp,Sudeste,0,0
4549,18,10981,20971,269,8,Telefone,Sudeste,0,0
4550,34,11567,26784,626,13,WhatsApp,Norte,0,0
4551,58,14876,37193,252,6,Telefone,Centro-Oeste,1,1
4552,47,15324,18792,374,8,Telefone,Sul,0,0
4553,70,14944,18933,654,10,Telefone,Centro-Oeste,1,1
4554,30,14379,15068,626,8,WhatsApp,Norte,1,0
4555,38,17612,45924,450,9,Telefone,Nordeste,0,0
4556,36,2039,9966,537,4,Email,Sul,1,0
4557,70,12474,26021,368,6,Email,Sul,0,0
4558,36,15346,37172,255,4,Email,Nordeste,1,1
4559,74,7115,15967,463,14,Telefone,Sudeste,1,0
4560,42,17516,32519,268,2,WhatsApp,Norte,1,1
4561,39,4456,10919,126,9,Telefone,Nordeste,1,1
4562,48,9577,17176,393,7,Email,Centro-Oeste,1,1
4563,34,5222,29755,334,7,WhatsApp,Centro-Oeste,1,1
4564,72,13559,32014,565,8,WhatsApp,Nordeste,1,1
4565,40,6587,43682,368,10,WhatsApp,Norte,0,0
4566,49,11838,23150,555,13,Telefone,Sul,1,1
4567,27,3670,23254,678,11,WhatsApp,Sul,1,0
4568,27,4891,12665,554,5,WhatsApp,Sudeste,1,1
4569,53,8442,11183,456,1,Email,Norte,1,0
4570,25,19500,33056,688,2,Telefone,Centro-Oeste,1,0
4571,71,15306,15942,67,12,WhatsApp,Centro-Oeste,1,1
4572,69,16292,5360,66,10,WhatsApp,Sudeste,0,1
4573,37,14309,4229,595,11,WhatsApp,Centro-Oeste,1,0
4574,49,16355,31851,617,9,WhatsApp,Sudeste,1,1
4575,67,10608,47668,400,10,WhatsApp,Sudeste,0,0
4576,31,7958,24846,287,14,Telefone,Nordeste,1,1
4577,67,4256,9119,186,5,Telefone,Sul,1,0
4578,45,8353,11664,284,0,Telefone,Norte,0,0
4579,63,9209,39378,516,13,WhatsApp,Norte,0,0
4580,69,19820,7455,650,1,Telefone,Sul,1,1
4581,70,14347,606,691,7,Email,Norte,0,0
4582,41,18852,5254,237,10,WhatsApp,Centro-Oeste,0,0
4583,32,8797,44793,18,7,WhatsApp,Centro-Oeste,1,1
4584,39,17756,22162,414,5,Telefone,Norte,1,1
4585,47,4703,6908,9,2,Telefone,Nordeste,0,0
4586,21,7999,40903,420,13,WhatsApp,Norte,1,1
4587,30,6673,1725,29,1,Telefone,Sudeste,1,1
4588,40,18773,12696,656,12,Telefone,Sudeste,0,0
4589,25,13150,4750,348,5,Email,Sul,1,1
4590,35,10673,15872,661,0,WhatsApp,Centro-Oeste,1,0
4591,29,8882,17779,576,13,Telefone,Nordeste,0,1
4592,72,2301,45365,450,9,WhatsApp,Norte,1,0
4593,48,9734,30693,380,5,Telefone,Sudeste,1,1
4594,31,15397,45323,699,8,Telefone,Centro-Oeste,0,0
4595,51,16697,27368,366,6,WhatsApp,Centro-Oeste,0,1
4596,35,11469,38687,227,8,Email,Nordeste,1,1
4597,73,4701,48981,118,1,WhatsApp,Nordeste,0,0
4598,51,18233,28975,412,10,Telefone,Nordeste,0,0
4599,28,11472,45052,356,13,WhatsApp,Nordeste,0,0
4600,58,2083,2933,254,4,Telefone,Sudeste,1,0
4601,29,14219,11498,543,8,WhatsApp,Nordeste,0,0
4602,66,4877,44843,673,6,Email,Centro-Oeste,1,0
4603,32,16355,31633,444,8,Email,Centro-Oeste,1,0
4604,74,4901,34569,681,13,Email,Norte,1,0
4605,48,15136,7358,81,10,WhatsApp,Centro-Oeste,1,1
4606,66,17238,9450,46,5,Telefone,Centro-Oeste,1,1
4607,46,8272,9438,49,14,WhatsApp,Sudeste,1,1
4608,43,11631,25668,449,6,Email,Centro-Oeste,1,0
4609,35,2288,32599,407,9,Telefone,Sul,0,0
4610,49,17684,6144,283,4,Telefone,Centro-Oeste,1,1
4611,39,4389,44346,473,5,Telefone,Norte,1,0
4612,55,11069,9760,416,0,WhatsApp,Norte,1,1
4613,34,11641,47958,600,0,Telefone,Nordeste,0,0
4614,40,13434,36575,121,1,WhatsApp,Sudeste,0,1
4615,41,11269,16988,3,10,Email,Norte,1,1
4616,67,9112,895,316,13,Email,Sul,0,0
4617,25,17705,11345,460,3,Telefone,Sul,1,1
4618,58,15434,36559,227,10,Email,Nordeste,1,1
4619,23,11595,18894,79,8,WhatsApp,Sudeste,0,0
4620,22,5740,28957,657,6,Email,Sudeste,0,0
4621,61,12248,46406,544,5,WhatsApp,Centro-Oeste,0,0
4622,74,6798,37805,71,14,Telefone,Sul,0,1
4623,46,3361,43128,197,0,Telefone,Sul,1,0
4624,45,15642,21852,58,4,WhatsApp,Sul,1,1
4625,28,8820,21646,424,10,WhatsApp,Sul,1,1
4626,74,12867,17935,469,11,WhatsApp,Norte,1,0
4627,18,18982,39886,624,12,Email,Sudeste,1,1
4628,60,6747,37991,48,3,WhatsApp,Centro-Oeste,1,1
4629,36,3234,20468,435,4,Telefone,Norte,1,0
4630,26,6163,48105,185,10,Telefone,Sudeste,1,1
4631,44,7409,9039,165,8,WhatsApp,Nordeste,1,1
4632,51,14318,1763,331,11,WhatsApp,Sul,1,1
4633,61,18564,13805,330,2,Telefone,Centro-Oeste,0,1
4634,21,9663,24898,121,3,WhatsApp,Sudeste,1,1
4635,53,19954,44202,213,7,Telefone,Nordeste,1,1
4636,35,14858,32580,507,2,WhatsApp,Sul,1,1
4637,32,8168,10765,553,12,WhatsApp,Nordeste,1,0
4638,68,14516,49607,168,2,Telefone,Nordeste,1,1
4639,30,9501,32652,546,12,WhatsApp,Norte,1,0
4640,36,11421,28224,427,8,Email,Nordeste,0,0
4641,66,3691,31124,709,4,Email,Norte,0,0
4642,23,10359,34619,703,9,WhatsApp,Norte,0,0
4643,65,10372,40458,221,0,WhatsApp,Nordeste,0,0
4644,73,6422,29889,10,6,WhatsApp,Sudeste,1,1
4645,29,5892,17150,120,6,WhatsApp,Nordeste,0,0
4646,68,15041,26514,635,14,Telefone,Nordeste,0,0
4647,54,16515,11385,247,5,Email,Sudeste,1,1
4648,34,4727,7934,360,5,WhatsApp,Sul,1,0
4649,40,3524,30528,221,2,WhatsApp,Centro-Oeste,0,0
4650,43,18213,1522,506,2,WhatsApp,Sul,1,1
4651,46,3986,24831,58,9,WhatsApp,Nordeste,0,0
4652,50,2655,2537,460,10,Telefone,Sul,0,0
4653,44,11582,9256,128,8,Telefone,Centro-Oeste,1,1
4654,42,5977,46826,699,0,WhatsApp,Sul,1,0
4655,73,8586,17943,717,6,WhatsApp,Centro-Oeste,1,0
4656,72,3817,34692,86,12,Email,Sul,1,1
4657,27,5121,4623,104,11,WhatsApp,Norte,1,1
4658,64,5991,17103,143,10,Email,Nordeste,1,1
4659,40,17416,905,205,9,WhatsApp,Centro-Oeste,0,1
4660,38,16748,43097,641,6,Email,Nordeste,1,1
4661,38,4011,19202,38,7,Telefone,Norte,1,1
4662,60,11046,43219,363,5,WhatsApp,Sul,1,1
4663,30,17112,26750,621,7,Email,Nordeste,1,0
4664,54,9348,42251,309,0,Telefone,Sul,1,1
4665,50,15774,21942,52,0,WhatsApp,Sul,0,1
4666,41,19177,18193,1,8,WhatsApp,Nordeste,1,1
4667,61,3965,24505,11,11,Telefone,Centro-Oeste,1,1
4668,28,17804,45293,640,3,Telefone,Centro-Oeste,1,0
4669,34,17169,38197,214,2,Telefone,Nordeste,1,1
4670,21,12794,29488,556,5,Telefone,Centro-Oeste,1,0
4671,64,4675,32833,518,9,Telefone,Sudeste,1,0
4672,42,9349,30492,668,11,Telefone,Sul,0,0
4673,47,13973,10022,415,12,Telefone,Nordeste,1,0
4674,26,10925,45906,8,11,WhatsApp,Norte,0,1
4675,38,13722,41970,5,8,Email,Nordeste,0,1
4676,37,9944,44032,362,9,WhatsApp,Nordeste,1,1
4677,36,9710,12621,694,10,WhatsApp,Sul,1,0
4678,36,4259,14719,112,3,Telefone,Norte,1,1
4679,29,17591,2117,273,8,WhatsApp,Sul,1,1
4680,54,1502,43516,422,14,WhatsApp,Centro-Oeste,1,0
4681,59,19143,24776,265,4,WhatsApp,Nordeste,0,0
4682,34,9690,34851,458,12,Telefone,Sul,1,0
4683,54,16748,7204,212,6,Email,Sudeste,1,1
4684,71,7273,41256,78,2,Telefone,Nordeste,1,0
4685,65,14286,18459,666,2,Telefone,Centro-Oeste,0,0
4686,56,16537,29022,221,11,WhatsApp,Sul,1,1
4687,45,3385,10453,369,2,WhatsApp,Sul,1,0
4688,58,8560,27067,347,7,WhatsApp,Sudeste,1,0
4689,52,17831,23060,25,13,WhatsApp,Centro-Oeste,1,1
4690,64,9344,3113,420,5,WhatsApp,Sudeste,0,0
4691,65,14950,37160,354,8,WhatsApp,Nordeste,0,0
4692,35,10991,45604,417,8,WhatsApp,Norte,0,0
4693,31,10768,40001,515,7,Telefone,Sul,1,1
4694,52,10639,37699,215,0,Email,Sudeste,1,1
4695,61,8291,24996,112,5,Email,Sul,1,1
4696,58,8671,18265,704,3,Telefone,Sul,1,0
4697,24,18753,26221,559,3,WhatsApp,Sudeste,1,1
4698,58,1593,4015,428,2,Telefone,Sul,0,0
4699,30,4487,4954,699,11,WhatsApp,Centro-Oeste,0,0
4700,35,14347,41037,562,8,Telefone,Centro-Oeste,1,1
4701,54,11467,23373,709,1,Telefone,Norte,1,0
4702,30,17718,8884,216,0,Telefone,Centro-Oeste,1,1
4703,53,11952,14227,413,13,Email,Sudeste,0,0
4704,48,10127,4034,380,14,Telefone,Centro-Oeste,0,0
4705,19,6447,34023,602,9,Telefone,Norte,1,0
4706,33,8151,32389,232,2,WhatsApp,Nordeste,1,1
4707,26,4644,25965,258,12,Email,Nordeste,1,1
4708,26,17960,31093,665,14,WhatsApp,Sudeste,1,1
4709,55,10459,21830,256,3,Email,Norte,1,1
4710,28,9797,8802,403,3,WhatsApp,Centro-Oeste,0,0
